latitude,longitude
37.1433,-8.5452
37.1433,-8.5452
37.1433,-8.5452
37.1433,-8.5452
37.1437,-8.545810000000001
37.1433,-8.5452
37.1433,-8.5452
37.1433,-8.5452
37.1433,-8.5452
37.1433,-8.5452
37.1433,-8.5452
37.1436,-8.54549
37.1433,-8.5452
37.1433,-8.5452
37.1436,-8.54549
37.1433,-8.5452
37.1433,-8.5452
37.1433,-8.5452
37.1433,-8.5452
37.1433,-8.5452
37.1433,-8.5452
37.1437,-8.5446
37.1437,-8.5446
37.1437,-8.5446
37.1437,-8.5446
37.1432,-8.54492
37.1435,-8.544830000000001
37.1437,-8.5446
37.1437,-8.5446
37.1435,-8.544830000000001
37.1438,-8.54464
37.141999999999996,-8.54446
37.1437,-8.5446
37.1439,-8.54572
37.1438,-8.54464
37.1438,-8.54464
37.1439,-8.54572
37.1436,-8.54487
37.1439,-8.54572
37.1439,-8.54572
37.1441,-8.54575
37.1438,-8.54568
37.1439,-8.54572
37.1441,-8.54575
37.1441,-8.54575
37.1441,-8.54575
37.1438,-8.54464
37.1438,-8.54464
37.1439,-8.54572
37.1439,-8.54572
37.1494,-8.53993
37.1494,-8.53993
37.15,-8.53983
37.1513,-8.5411
37.1499,-8.53991
37.1499,-8.53991
37.1499,-8.53991
37.1499,-8.53991
37.1513,-8.5411
37.1535,-8.55176
37.1528,-8.55097
37.1548,-8.55297
37.1548,-8.55297
37.1409,-8.54652
37.1548,-8.55297
37.1548,-8.55297
37.1547,-8.55304
37.1547,-8.55297
37.1496,-8.5498
37.1403,-8.54584
37.1394,-8.546489999999999
37.137,-8.53657
37.135,-8.54035
37.135,-8.54035
37.1358,-8.53829
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.1358,-8.53829
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.1358,-8.53829
37.137,-8.53657
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.137,-8.53657
37.1358,-8.53829
37.137,-8.53657
37.137,-8.53657
37.137,-8.53657
37.137,-8.53657
37.137,-8.53657
37.1358,-8.53829
37.137,-8.53657
37.1358,-8.53829
37.137,-8.53657
37.1358,-8.53829
37.137,-8.53657
37.1358,-8.53829
37.1358,-8.53829
37.1358,-8.53829
37.1358,-8.53829
37.1358,-8.53829
37.1358,-8.53829
37.1358,-8.53829
37.135,-8.54035
37.135,-8.54035
37.137,-8.53657
37.137,-8.53657
37.1358,-8.53829
37.137,-8.53657
37.1358,-8.53829
37.1358,-8.53829
37.1358,-8.53829
37.137,-8.53657
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.135,-8.54035
37.1479,-8.54844
37.1436,-8.54549
37.1436,-8.54549
37.1436,-8.54549
37.1436,-8.54549
37.1436,-8.54549
37.1409,-8.54652
37.1409,-8.54652
37.1409,-8.54652
37.1409,-8.54652
37.1409,-8.54652
37.1548,-8.55306
37.1556,-8.55302
37.1528,-8.55097
37.1512,-8.55199
37.1512,-8.55199
37.1479,-8.54844
37.1446,-8.549
37.1421,-8.54542
37.1441,-8.54575
37.1438,-8.5448
37.1441,-8.54575
37.1438,-8.5448
37.1438,-8.5448
37.1441,-8.54575
37.1441,-8.54575
37.1438,-8.5448
37.1438,-8.54464
37.1438,-8.54464
37.1434,-8.54486
37.1438,-8.54464
37.1438,-8.54464
37.1438,-8.54464
37.1436,-8.54497
37.1436,-8.5456
37.1437,-8.54486
37.1438,-8.54464
37.1434,-8.54486
37.1434,-8.54486
37.1434,-8.54486
37.1438,-8.54464
37.1439,-8.544880000000001
37.141999999999996,-8.54446
37.1438,-8.54464
37.1434,-8.54486
37.1434,-8.54486
37.1438,-8.54464
37.1434,-8.54486
37.1432,-8.54492
37.1434,-8.54486
37.1437,-8.5446
37.1437,-8.5446
37.1436,-8.5456
37.1437,-8.54553
37.1436,-8.54549
37.1436,-8.5456
37.1435,-8.54584
37.1437,-8.54553
37.1436,-8.54473
37.1437,-8.54553
37.1436,-8.54473
37.1437,-8.54553
37.1436,-8.54473
37.1436,-8.5456
37.1437,-8.54553
37.1436,-8.54549
37.1435,-8.54584
37.1436,-8.5456
37.1436,-8.54473
37.1438,-8.54464
37.1437,-8.54553
37.1437,-8.54553
37.1434,-8.54529
37.1437,-8.54553
37.1436,-8.54473
37.1436,-8.5456
37.1436,-8.54473
37.1434,-8.54529
37.1434,-8.54529
37.1436,-8.5456
37.1437,-8.545810000000001
37.1436,-8.5456
37.1434,-8.54529
37.1434,-8.54529
37.1435,-8.54584
37.1435,-8.54584
37.1435,-8.54584
37.1436,-8.5456
37.1437,-8.545810000000001
37.1437,-8.54553
37.1437,-8.545810000000001
37.1437,-8.54476
37.1437,-8.54553
37.1438,-8.54575
37.1437,-8.54553
37.1436,-8.5456
37.1434,-8.54529
37.1438,-8.54575
37.1435,-8.54584
37.1434,-8.54529
37.1436,-8.54549
37.1437,-8.54553
37.1437,-8.545810000000001
37.1434,-8.54529
37.1436,-8.5456
37.1436,-8.5456
37.1435,-8.54584
37.1435,-8.54589
37.1437,-8.545689999999999
37.1435,-8.54584
37.1435,-8.54584
37.1438,-8.54568
37.1435,-8.54584
37.1435,-8.54584
37.1438,-8.54568
37.1435,-8.54584
37.1435,-8.54589
37.1435,-8.54584
37.1435,-8.54584
37.1437,-8.545689999999999
37.1435,-8.54584
37.1438,-8.54568
37.1438,-8.54568
37.1435,-8.54589
37.1436,-8.5456
37.1438,-8.54575
37.1438,-8.54575
37.1438,-8.54575
37.1438,-8.54575
37.1436,-8.54549
37.1437,-8.54553
37.1436,-8.5456
37.1436,-8.5456
37.1438,-8.5448
37.1436,-8.54549
37.1435,-8.54584
37.1437,-8.54553
37.1437,-8.54553
37.1435,-8.54584
37.1437,-8.54553
37.1437,-8.54553
37.1437,-8.545689999999999
37.1437,-8.545689999999999
37.1435,-8.54589
37.1437,-8.545689999999999
37.1437,-8.545689999999999
37.1435,-8.54584
37.1435,-8.54589
37.1435,-8.54589
37.1435,-8.54589
37.1435,-8.54589
37.1435,-8.54584
37.1435,-8.54584
37.1436,-8.5456
37.1436,-8.5456
37.1436,-8.5456
37.1436,-8.5456
37.1438,-8.5448
37.1437,-8.545810000000001
37.1437,-8.545810000000001
37.1438,-8.544780000000001
37.1438,-8.544780000000001
37.1438,-8.54464
37.141999999999996,-8.54446
37.1438,-8.54464
37.1437,-8.54486
37.1436,-8.54487
37.1438,-8.54464
37.141999999999996,-8.54446
37.1436,-8.54487
37.1437,-8.54486
37.1438,-8.54464
37.1436,-8.54487
37.1438,-8.54464
37.1438,-8.54464
37.1438,-8.54464
37.1437,-8.5446
37.1437,-8.5446
37.1438,-8.54466
37.1437,-8.54486
37.1438,-8.54464
37.1438,-8.54464
37.1438,-8.54464
37.1437,-8.5446
37.1438,-8.54486
37.1437,-8.5448
37.1438,-8.54464
37.1437,-8.54476
37.1438,-8.54464
37.141999999999996,-8.54446
37.141999999999996,-8.54446
37.1437,-8.54476
37.1437,-8.54476
37.1437,-8.54476
37.1437,-8.54476
37.1438,-8.54464
37.1438,-8.54464
37.1437,-8.5446
37.1437,-8.5446
37.1437,-8.5446
37.1437,-8.5446
37.1437,-8.5446
37.1437,-8.5446
37.1437,-8.5446
37.1437,-8.5446
37.1435,-8.544830000000001
37.1433,-8.5452
37.1433,-8.54521
