latitude,longitude
37.1317,-8.54073
37.1317,-8.54073
37.1317,-8.54073
37.1317,-8.54073
37.1317,-8.54073
37.1317,-8.54073
37.1317,-8.54073
37.1317,-8.54073
37.1317,-8.54073
37.1317,-8.54073
37.1317,-8.54073
37.1317,-8.54073
37.1341,-8.54122
37.1323,-8.54218
37.1323,-8.54218
37.1319,-8.541260000000001
37.132,-8.54141
37.1323,-8.54218
37.132,-8.5413
37.132,-8.5413
37.132,-8.5413
37.1319,-8.541260000000001
37.132,-8.54139
37.132,-8.541310000000001
37.1319,-8.541260000000001
37.132,-8.541310000000001
37.132,-8.54122
37.1319,-8.541260000000001
37.132,-8.54123
37.1319,-8.541260000000001
37.1323,-8.54218
37.1323,-8.54218
37.1323,-8.54218
