latitude,longitude
37.1433,-8.54525
37.1433,-8.54526
37.1433,-8.54526
37.1434,-8.545169999999999
37.1435,-8.54467
37.1445,-8.543619999999999
37.1447,-8.54335
37.1422,-8.54583
37.1422,-8.54583
37.1422,-8.54583
37.1365,-8.53819
37.1366,-8.53824
37.1366,-8.53824
37.1366,-8.53824
37.1372,-8.53814
37.137,-8.5385
37.137,-8.5385
37.1372,-8.53814
37.137,-8.5385
37.137,-8.5385
37.1372,-8.53814
37.1372,-8.53814
37.137,-8.538269999999999
37.1445,-8.54342
37.1438,-8.54468
37.1438,-8.54468
37.1438,-8.54455
37.1445,-8.543619999999999
37.1434,-8.545169999999999
37.1434,-8.5451
37.1434,-8.5451
37.1434,-8.5451
37.1434,-8.5451
37.1433,-8.54525
37.1433,-8.54525
37.1445,-8.54342
37.1447,-8.54335
37.1447,-8.54335
37.1447,-8.54335
37.1447,-8.54335
37.1447,-8.54335
37.1447,-8.54335
37.1438,-8.54469
