latitude,longitude
37.1369,-8.53835
37.135999999999996,-8.5373
37.1358,-8.53715
37.135999999999996,-8.5373
37.135999999999996,-8.5373
37.135999999999996,-8.5373
37.1369,-8.53836
37.1369,-8.53836
37.1369,-8.53836
37.1369,-8.53836
37.1354,-8.53716
37.1354,-8.53716
37.1358,-8.53715
37.1358,-8.53715
37.1368,-8.53796
37.1376,-8.53706
37.1376,-8.53706
37.1368,-8.53796
37.1358,-8.53715
37.1368,-8.53796
37.135999999999996,-8.5373
37.135999999999996,-8.5373
37.135999999999996,-8.5373
37.1369,-8.53836
37.1342,-8.53704
37.1356,-8.53739
37.1343,-8.53699
37.1305,-8.53477
37.1331,-8.53701
37.1331,-8.53701
37.1353,-8.53711
37.1353,-8.53711
37.1353,-8.53711
37.1357,-8.53709
37.1357,-8.53709
37.1353,-8.53711
37.1353,-8.53711
37.1353,-8.53711
37.1342,-8.53704
37.1353,-8.5383
37.1353,-8.5383
37.1369,-8.53835
37.1369,-8.5383
37.1358,-8.53715
37.135999999999996,-8.5373
37.1331,-8.53701
37.1357,-8.53704
37.1357,-8.53704
37.1357,-8.53704
37.1341,-8.53706
37.1343,-8.53699
37.1341,-8.53706
37.1341,-8.53707
37.1343,-8.53699
37.1343,-8.53699
37.1341,-8.53706
37.1343,-8.53699
37.1341,-8.53706
37.1343,-8.53699
37.1331,-8.53701
37.1331,-8.53701
37.1341,-8.53703
37.1331,-8.53701
37.1331,-8.53701
37.1331,-8.53701
37.1341,-8.53706
37.1331,-8.53701
37.1331,-8.53701
37.1331,-8.53701
37.1331,-8.53701
37.1331,-8.53701
37.1331,-8.53701
37.1331,-8.53701
37.1331,-8.53701
37.1331,-8.53701
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1305,-8.53477
37.1369,-8.53835
37.1369,-8.53835
37.1369,-8.53835
37.1369,-8.53835
37.1369,-8.53835
37.1369,-8.53835
37.1369,-8.53835
37.134,-8.53707
37.135999999999996,-8.5373
37.1358,-8.53715
37.1354,-8.53716
37.1354,-8.53716
37.134,-8.53712
37.1341,-8.53702
37.134,-8.53705
37.134,-8.53695
37.1341,-8.53706
37.1341,-8.53703
37.1341,-8.53705
37.1343,-8.53699
37.134,-8.53707
37.134,-8.5371
37.1339,-8.53712
37.1337,-8.53689
37.1343,-8.53699
37.1357,-8.53704
