"_id","bssid","dayoftheweek","ssid","attractiveness","dateTime","latitude","longitude"
"1","a4:b1:e9:6b:4b:b7","qua","MEO-6B4BB7","1","14-06-2017 at 07:58:05","37.1709","-8.57929"
"2","00:1f:9f:ff:0d:b2","qua","MEO-FF0DB2","0","14-06-2017 at 07:58:05","37.1709","-8.57929"
"3","dc:09:4c:58:f0:24","qua","NOS_Internet_F024","0","10-05-2017 at 07:50:01","37.2021","-8.58911"
"4","e4:8d:8c:64:61:c9","qua","casadogalosolar","0","10-05-2017 at 22:52:20","37.1894","-8.58767"
"5","e0:ce:c3:8b:1b:9c","qua","Cabovisao-1B96","0","10-05-2017 at 07:59:53","37.154","-8.53821"
"6","b4:ee:b4:36:e5:d9","qua","Cabovisao-ED21","0","10-05-2017 at 08:01:07","37.1452","-8.54317"
"7","00:1d:68:e3:5e:05","qua","ThomsonC38334","0","10-05-2017 at 08:01:07","37.1452","-8.54317"
"8","00:05:ca:a6:be:58","qua","ZON-BE50","0","10-05-2017 at 08:01:07","37.1452","-8.54317"
"9","00:05:ca:a6:be:59","qua","NOS_WIFI_Fon","0","10-05-2017 at 08:01:07","37.1452","-8.54317"
"10","c6:ea:1d:1e:89:18","qua","MEO-WiFi","0","10-05-2017 at 08:01:48","37.1413","-8.54793"
"11","ec:08:6b:57:b0:2f","qua","ZON-51501","0","10-05-2017 at 08:01:48","37.1413","-8.54793"
"12","00:05:ca:9d:53:28","qua","Boss Sofia Mar","0","10-05-2017 at 08:01:48","37.1413","-8.54793"
"13","c4:ea:1d:1e:0a:bd","qua","MEO-1E0ABD","0","10-05-2017 at 08:01:48","37.1413","-8.54793"
"14","24:ec:99:40:90:51","qua","MEO-409051","0","10-05-2017 at 08:01:48","37.1413","-8.54793"
"15","9c:97:26:c4:b2:75","qua","MEO-C4B275","0","10-05-2017 at 08:01:48","37.1413","-8.54793"
"16","00:05:ca:cc:5b:38","qua","CASA","0","10-05-2017 at 08:01:52","37.1413","-8.54793"
"17","00:05:ca:cf:ec:18","qua","ZON-EC10","0","10-05-2017 at 22:44:55","37.1569","-8.53622"
"18","4c:5e:0c:2c:a8:95","qua","WiFi FROTA AZUL 894","0","10-05-2017 at 08:03:41","37.137","-8.54252"
"19","00:05:ca:9d:53:29","qua","NOS_WIFI_Fon","0","10-05-2017 at 08:01:53","37.1413","-8.54793"
"20","26:ec:99:40:90:52","qua","MEO-WiFi","0","10-05-2017 at 08:03:06","37.1387","-8.54401"
"21","00:05:ca:cc:5b:39","qua","NOS_WIFI_Fon","0","10-05-2017 at 08:01:57","37.1413","-8.54793"
"22","9e:97:26:c4:b2:76","qua","MEO-WiFi","0","10-05-2017 at 08:01:57","37.1413","-8.54793"
"23","a6:b1:e9:4f:05:18","qua","MEO-WiFi","1","10-05-2017 at 08:03:41","37.137","-8.54252"
"24","9e:97:26:62:03:58","qua","MEO-WiFi","0","10-05-2017 at 08:03:41","37.137","-8.54252"
"25","9e:97:26:b8:0e:b2","qua","MEO-WiFi","0","14-06-2017 at 10:47:09","37.1461","-8.53435"
"26","e2:b9:e5:ae:1d:56","qua","MEO-WiFi","0","10-05-2017 at 08:03:41","37.137","-8.54252"
"27","68:b6:fc:ea:8c:58","qua","ZON-8C50","0","10-05-2017 at 08:04:06","37.1371","-8.54151"
"28","a8:4e:3f:2f:a1:d8","qua","LPSEGUROS","0","10-05-2017 at 08:04:06","37.1371","-8.54151"
"29","1c:ab:c0:f8:e8:28","qua","NOS-E820","0","10-05-2017 at 08:04:06","37.1371","-8.54151"
