"_id","bssid","dayoftheweek","ssid","attractiveness","dateTime","latitude","longitude"
"1397","58:98:35:3c:45:5d","sex","ventura","0","12-05-2017 at 15:48:43","37.1487","-8.54815"
"1398","00:05:ca:64:b3:98","sex","ZON-B390","0","12-05-2017 at 15:48:43","37.1487","-8.54815"
"1399","1c:ab:c0:cc:fd:28","sex","NOS-FD20","0","12-05-2017 at 15:48:43","37.1487","-8.54815"
"1400","00:05:ca:8d:3e:09","sex","NOS_WIFI_Fon","0","12-05-2017 at 15:48:43","37.1487","-8.54815"
"1401","1c:ab:c0:cc:fd:29","sex","NOS_WIFI_Fon","0","12-05-2017 at 15:48:43","37.1487","-8.54815"
"1402","00:05:ca:64:b3:99","sex","NOS_WIFI_Fon","0","12-05-2017 at 15:48:43","37.1487","-8.54815"
"1403","f0:f2:49:4e:47:b8","sex","NOS-47B0","0","12-05-2017 at 15:48:43","37.1487","-8.54815"
"1404","f0:f2:49:99:58:88","sex","NOS-5880","0","12-05-2017 at 15:48:43","37.1487","-8.54815"
"1405","f0:f2:49:4e:47:b9","sex","NOS_WIFI_Fon","0","12-05-2017 at 15:48:43","37.1487","-8.54815"
"1406","f0:f2:49:99:58:89","sex","NOS_WIFI_Fon","0","12-05-2017 at 15:48:43","37.1487","-8.54815"
"1407","58:20:b1:57:e6:33","sex","HP-Print-33-Officejet Pro 8610","0","12-05-2017 at 15:49:04","37.1483","-8.54751"
"1408","f0:f2:49:d9:3a:48","sex","NOS-3A40","0","12-05-2017 at 15:49:04","37.1483","-8.54751"
"1409","a8:4e:3f:33:08:88","sex","NOS-0880","0","12-05-2017 at 15:49:04","37.1483","-8.54751"
"1410","54:67:51:a6:9c:6c","sex","NOWO-69C67","0","12-05-2017 at 15:49:04","37.1483","-8.54751"
"1411","98:de:d0:d2:9d:66","sex","Cabovisao-C044","0","12-05-2017 at 15:49:04","37.1483","-8.54751"
"1412","9c:97:26:bd:7d:4f","sex","MEO-BD7D4F","0","12-05-2017 at 15:49:04","37.1483","-8.54751"
"1413","84:db:ac:b9:9c:4b","sex","VodafoneMobileWiFi-9C4B67","0","12-05-2017 at 15:49:04","37.1483","-8.54751"
"1414","f0:f2:49:d9:3a:49","sex","NOS_WIFI_Fon","0","12-05-2017 at 15:49:04","37.1483","-8.54751"
"1415","a8:4e:3f:33:08:89","sex","NOS_WIFI_Fon","0","12-05-2017 at 15:49:04","37.1483","-8.54751"
"1416","b4:ee:b4:13:e4:3a","sex","Cabovisao-C277","0","12-05-2017 at 15:49:04","37.1483","-8.54751"
"1417","a8:4e:3f:2b:82:78","sex","Desporto","0","12-05-2017 at 15:49:24","37.1475","-8.546"
"1418","5c:a8:6a:2b:42:c7","sex","NOS_Alquimista","0","12-05-2017 at 15:49:24","37.1475","-8.546"
"1419","5c:0e:8b:77:44:c1","sex","","0","12-05-2017 at 15:49:24","37.1475","-8.546"
"1420","5c:0e:8b:77:44:c0","sex","","0","12-05-2017 at 15:49:24","37.1475","-8.546"
"1421","c4:12:f5:e7:5f:90","sex","dlink","0","12-05-2017 at 15:49:46","37.1483","-8.54631"
"1422","4c:5e:0c:2c:a8:23","sex","WiFi EVA 9907","0","12-05-2017 at 15:49:24","37.1475","-8.546"
"1423","a8:4e:3f:2b:82:79","sex","NOS_WIFI_Fon","0","12-05-2017 at 15:49:46","37.1483","-8.54631"
"1424","1c:ab:c0:ee:56:d9","sex","NOS_WIFI_Fon","0","12-05-2017 at 15:49:24","37.1475","-8.546"
"1425","44:d9:e7:f7:eb:6a","sex","_Aqua Portimão Free WiFi","0","12-05-2017 at 15:49:46","37.1483","-8.54631"
"1426","c4:12:f5:e7:60:50","sex","BKCLIENTES","0","12-05-2017 at 15:49:46","37.1483","-8.54631"
"1427","b2:5b:67:a5:f3:6f","sex","TelstraN1GB","0","12-05-2017 at 15:49:46","37.1483","-8.54631"
"1428","54:b8:0a:75:d0:20","sex","BKCLIENTES","0","12-05-2017 at 15:49:46","37.1483","-8.54631"
"1429","18:d6:c7:6a:c8:0e","sex","TP-LINK DOG","0","12-05-2017 at 15:49:46","37.1483","-8.54631"
"1430","f0:f2:49:c4:dd:28","sex","NOS-DD20","0","12-05-2017 at 15:49:46","37.1483","-8.54631"
"1431","84:94:8c:f0:b1:b8","sex","NOS-B1B0","0","12-05-2017 at 15:49:46","37.1483","-8.54631"
"1432","0c:bd:51:9a:b6:36","sex","Nete","0","12-05-2017 at 15:49:46","37.1483","-8.54631"
"1433","00:78:9e:fb:58:2e","sex","Cabovisao-83EC","0","12-05-2017 at 15:49:46","37.1483","-8.54631"
"1434","f0:f2:49:c4:dd:29","sex","NOS_WIFI_Fon","0","12-05-2017 at 15:49:46","37.1483","-8.54631"
"1435","84:94:8c:f0:b1:b9","sex","NOS_WIFI_Fon","0","12-05-2017 at 15:49:46","37.1483","-8.54631"
"1436","00:26:44:a2:f6:c7","sex","MEO-A2F6C7","0","12-05-2017 at 15:49:46","37.1483","-8.54631"
