"_id","bssid","dayoftheweek","ssid","attractiveness","dateTime","latitude","longitude"
"33","54:67:51:a5:60:07","qui","NOWO-56002","0","20-07-2017 at 09:09:23","37.1435","-8.54473"
"34","48:7b:6b:b5:9d:a4","qui","Vodafone-B59D9B","0","20-07-2017 at 09:09:23","37.1435","-8.54473"
"35","26:ec:99:40:90:52","qui","MEO-WiFi","0","20-07-2017 at 09:09:23","37.1435","-8.54473"
"36","00:05:ca:98:be:59","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:09:23","37.1435","-8.54473"
"37","30:91:8f:ba:50:37","qui","Tripeca","0","20-07-2017 at 09:09:23","37.1435","-8.54473"
"38","00:05:ca:98:be:58","qui","ZON-BE50","0","20-07-2017 at 09:09:23","37.1435","-8.54473"
"39","00:05:ca:72:a7:f8","qui","ZON-A7F0","0","20-07-2017 at 09:09:43","37.1438","-8.546"
"40","a4:b1:e9:6c:92:0d","qui","CANELAS","0","20-07-2017 at 09:09:23","37.1435","-8.54473"
"41","48:d5:39:91:85:f0","qui","VDF-SSRR-9185E9","0","20-07-2017 at 09:09:23","37.1435","-8.54473"
"42","30:91:8f:00:8a:3d","qui","Vodafone-008A3D","0","20-07-2017 at 09:09:23","37.1435","-8.54473"
"43","fc:2d:5e:14:f4:bd","qui","VodafoneMobileWiFi-14F4BD","0","20-07-2017 at 09:09:23","37.1435","-8.54473"
"44","54:67:51:a6:bf:3b","qui","NOWO-6BF36","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"45","a4:b1:e9:6a:53:05","qui","MEO-3BD4ED","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"46","f0:f2:49:4d:7c:09","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:09:23","37.1435","-8.54473"
"47","a6:b1:e9:6c:92:0e","qui","MEO-WiFi","0","20-07-2017 at 09:09:23","37.1435","-8.54473"
"48","02:26:44:77:71:32","qui","MEO-WiFi","0","20-07-2017 at 09:09:23","37.1435","-8.54473"
"49","34:b3:54:df:23:dc","qui","Rede Privada","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"50","9c:97:26:db:8a:b9","qui","MEO-DB8AB9","0","20-07-2017 at 09:10:28","37.1434","-8.54576"
"51","bc:14:01:a8:19:58","qui","ZON-1950","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"52","9e:97:26:d6:bd:f8","qui","MEO-WiFi","0","20-07-2017 at 09:10:28","37.1434","-8.54576"
"53","9e:97:26:db:8a:ba","qui","MEO-WiFi","0","20-07-2017 at 09:10:28","37.1434","-8.54576"
"54","f0:f2:49:50:11:08","qui","NOS-1100","0","20-07-2017 at 09:09:43","37.1438","-8.546"
"55","e0:b9:e5:ad:b6:81","qui","VAI CORINTHIANS","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"56","c4:ea:1d:48:7e:83","qui","MEO-487E83","0","20-07-2017 at 09:10:28","37.1434","-8.54576"
"57","f0:f2:49:50:11:09","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:09:43","37.1438","-8.546"
"58","e2:b9:e5:ad:b6:82","qui","MEO-WiFi","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"59","c6:ea:1d:48:7e:84","qui","MEO-WiFi","0","20-07-2017 at 09:10:28","37.1434","-8.54576"
"60","bc:14:01:73:b8:e8","qui","ZON-B8E0","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"61","30:91:8f:02:f9:2f","qui","Patresi","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"62","30:91:8f:40:44:d3","qui","MEO-4044D3","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"63","bc:14:01:73:b8:e9","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"64","32:91:8f:40:44:d4","qui","MEO-WiFi","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"65","a4:b1:e9:6b:4b:db","qui","LFRSALGUEIRO","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"66","e0:b9:e5:53:1d:55","qui","MEO-5887D55","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"67","00:fc:8d:bb:7e:68","qui","NOS-7E60","0","20-07-2017 at 09:09:43","37.1438","-8.546"
"68","f0:f2:49:11:4d:f8","qui","NOS-4DF0","0","20-07-2017 at 09:09:43","37.1438","-8.546"
"69","e2:b9:e5:53:1d:56","qui","MEO-WiFi","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"70","e2:ca:94:72:1b:82","qui","MEO-WiFi","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"71","f0:f2:49:11:4d:f9","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:09:43","37.1438","-8.546"
"72","00:05:ca:a6:0b:68","qui","yipo","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"73","00:fc:8d:bb:7e:69","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:09:43","37.1438","-8.546"
"74","a6:b1:e9:6b:4b:dc","qui","MEO-WiFi","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"75","e0:ca:94:72:1b:81","qui","Casa","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"76","e0:b9:e5:69:de:4f","qui","MEO-69DE4F","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"77","c4:6e:1f:3b:39:f6","qui","Canto do Joca","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"78","9c:97:26:4c:ea:6d","qui","MEO-4CEA6D","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"79","e2:b9:e5:69:de:50","qui","MEO-WiFi","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"80","9e:97:26:4c:ea:6e","qui","MEO-WiFi","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"81","f0:f2:49:c9:13:28","qui","","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"82","00:26:5b:21:5d:58","qui","ZON-5D50","0","20-07-2017 at 09:10:05","37.1434","-8.54582"
"83","c4:ea:1d:49:86:7f","qui","MEO-49867F","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"84","54:67:51:a6:4e:e0","qui","NOWO-64EDB","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"85","f0:f2:49:c9:13:29","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:10:06","37.1434","-8.54582"
"86","00:05:ca:c6:04:08","qui","ZON-0400","0","20-07-2017 at 09:10:06","37.1434","-8.54582"
"87","e0:b9:e5:a8:b4:e7","qui","MEO-A8B4E7","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"88","bc:14:01:9c:75:59","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:09:44","37.1438","-8.546"
"89","e2:b9:e5:a8:b4:e8","qui","MEO-WiFi","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"90","00:05:ca:89:15:a8","qui","ZON-15A0","0","20-07-2017 at 09:09:44","37.1438","-8.546"
"91","bc:14:01:9c:75:58","qui","ZON-7550","0","20-07-2017 at 09:09:44","37.1438","-8.546"
"92","c4:ea:1d:4e:4c:53","qui","MEO-4E4C53","0","20-07-2017 at 09:10:06","37.1434","-8.54582"
"93","a4:b1:e9:6a:13:db","qui","Joaninha","0","20-07-2017 at 09:10:06","37.1434","-8.54582"
"94","c0:ac:54:f8:a8:83","qui","Cabovisao-EDD8","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"95","00:05:ca:89:15:a9","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:09:44","37.1438","-8.546"
"96","a6:b1:e9:6a:13:dc","qui","MEO-WiFi","0","20-07-2017 at 09:10:06","37.1434","-8.54582"
"97","c6:ea:1d:4e:4c:54","qui","MEO-WiFi","0","20-07-2017 at 09:10:06","37.1434","-8.54582"
"98","f0:f2:49:c6:83:28","qui","NOS-8320","0","20-07-2017 at 09:10:06","37.1434","-8.54582"
"99","00:05:ca:a2:0a:89","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:10:06","37.1434","-8.54582"
"100","f0:f2:49:c6:83:29","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:10:06","37.1434","-8.54582"
"101","00:05:ca:a2:0a:88","qui","ZON-0A80","0","20-07-2017 at 09:10:06","37.1434","-8.54582"
"102","c4:ea:1d:0f:9f:ef","qui","MEO-0F9FEF","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"103","00:05:ca:8c:a6:b8","qui","ZON-A6B0","0","20-07-2017 at 09:10:06","37.1434","-8.54582"
"104","c6:ea:1d:0f:9f:f0","qui","MEO-WiFi","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"105","00:05:ca:8c:a6:b9","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:10:06","37.1434","-8.54582"
"106","64:77:7d:2a:56:e8","qui","NOS-56E0","0","20-07-2017 at 09:10:06","37.1434","-8.54582"
"107","00:05:ca:9f:15:49","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:10:06","37.1434","-8.54582"
"108","58:98:35:7f:4e:5d","qui","MEO-7F4E5D","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"109","f0:f2:49:11:79:08","qui","NOS-7900","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"110","30:91:8f:40:07:59","qui","MEO-400759","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"111","28:6c:07:8b:d6:45","qui","WDR7502_plus2","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"112","32:91:8f:40:07:5a","qui","MEO-WiFi","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"113","f0:f2:49:11:79:09","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:10:29","37.1434","-8.54576"
"114","a4:b1:e9:f3:c6:a1","qui","Silva","0","20-07-2017 at 09:10:54","37.1434","-8.54578"
"115","e8:de:27:fa:e1:18","qui","Bernardes-Casa","0","20-07-2017 at 09:10:54","37.1434","-8.54578"
"116","58:98:35:b9:d3:45","qui","MEO-CARRILHO","0","20-07-2017 at 09:10:54","37.1434","-8.54578"
"117","30:91:8f:03:7f:1f","qui","Vodafone-037F1F","0","20-07-2017 at 09:10:54","37.1434","-8.54578"
"118","a4:b1:e9:aa:9f:55","qui","MEO-JOSE","0","20-07-2017 at 09:10:54","37.1434","-8.54578"
"119","a4:71:74:03:78:c2","qui","NOS-Internet-Movel-78C2","0","20-07-2017 at 09:10:55","37.1434","-8.54578"
"120","50:c7:bf:41:ec:37","qui","TP-LINK_Extender_2.4GHz","0","20-07-2017 at 09:10:55","37.1434","-8.54578"
"121","5a:98:35:b9:d3:46","qui","MEO-WiFi","0","20-07-2017 at 09:10:55","37.1434","-8.54578"
"122","a6:b1:e9:f3:c6:a2","qui","MEO-WiFi","0","20-07-2017 at 09:10:55","37.1434","-8.54578"
"123","a6:b1:e9:aa:9f:56","qui","MEO-WiFi","0","20-07-2017 at 09:10:55","37.1434","-8.54578"
"124","00:05:ca:df:7c:89","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:10:55","37.1434","-8.54578"
"125","a4:b1:e9:f2:3d:d4","qui","FILIPE","0","20-07-2017 at 09:11:15","37.1401","-8.54412"
"126","9c:97:26:45:e2:77","qui","MEO-45E277","0","20-07-2017 at 09:11:15","37.1401","-8.54412"
"127","a4:b1:e9:bd:59:b9","qui","Bulldog'sHome","0","20-07-2017 at 09:11:15","37.1401","-8.54412"
"128","00:1f:9f:90:c0:f9","qui","Thomson062FA1","0","20-07-2017 at 09:11:15","37.1401","-8.54412"
"129","2c:9d:1e:d1:87:a4","qui","Vodafone-D1879D","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"130","fc:15:b4:aa:ca:e1","qui","HP-Print-E1-Officejet Pro 8610","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"131","3c:47:11:4f:51:40","qui","WiFi_5140","0","20-07-2017 at 09:11:15","37.1401","-8.54412"
"132","48:d5:39:69:c8:3c","qui","Vodafone-69C836","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"133","84:94:8c:a7:b0:68","qui","sucesso","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"134","30:91:8f:3f:2f:db","qui","Office","0","20-07-2017 at 09:11:15","37.1401","-8.54412"
"135","84:94:8c:a7:b0:69","qui","NOS_WIFI_Fon","1","20-07-2017 at 09:11:56","37.1408","-8.53959"
"136","9c:97:26:0e:a1:9a","qui","MEO-0EA19A","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"137","2c:9d:1e:27:94:ac","qui","Vodafone-Satellite","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"138","a8:4e:3f:2f:a8:e8","qui","NOS-A8E0","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"139","58:98:35:39:51:fd","qui","GOUVEIA","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"140","9c:97:26:e9:21:cd","qui","MEO-E921CD","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"141","1c:ab:c0:d1:7d:f8","qui","NOS-7DF0","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"142","1c:ab:c0:d1:7d:f9","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"143","9e:97:26:e9:21:ce","qui","MEO-WiFi","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"144","00:1f:9f:05:87:7f","qui","Konstantinopla","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"145","a8:4e:3f:2f:a8:e9","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"146","4c:4e:03:37:4a:bf","qui","MEO-374ABF","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"147","b0:89:00:a5:97:84","qui","NOS-Internet-Movel-9784","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"148","e0:b9:e5:68:d5:f3","qui","MEO-68D5F3","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"149","1c:ab:c0:1e:20:d8","qui","NOS-20D0","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"150","a4:b1:e9:d2:ed:d3","qui","Vodafone-D2EDD3","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"151","36:69:87:71:82:39","qui","IurisInternet","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"152","bc:4d:fb:4f:1c:e8","qui","NOS-1CE0","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"153","e2:b9:e5:68:d5:f4","qui","MEO-WiFi","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"154","1c:ab:c0:1e:20:d9","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:11:35","37.1398","-8.54343"
"155","bc:4d:fb:4f:1c:e9","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:11:36","37.1398","-8.54343"
"156","54:67:51:a7:ca:ed","qui","NOWO-7CAE8","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"157","00:05:ca:8d:2e:08","qui","ZON-2E00","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"158","00:26:44:a4:67:eb","qui","ThomsonA467EB","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"159","00:05:ca:8d:2e:09","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"160","84:94:8c:ef:d1:89","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"161","84:94:8c:04:4f:b9","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"162","0c:47:3d:10:db:78","qui","ZON-DB70","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"163","50:67:f0:a1:c2:80","qui","SAPO-ZL24616","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"164","f0:f2:49:c9:da:e8","qui","NOS-DAE0","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"165","84:94:8c:a2:69:88","qui","csm1ptm","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"166","f0:f2:49:c6:88:38","qui","NOS-8830","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"167","e0:b9:e5:d4:96:f3","qui","Fiscaljovem","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"168","a4:b1:e9:4b:a0:5d","qui","Vodafone-4BA05D","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"169","bc:14:01:06:de:28","qui","ZON-DE20","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"170","70:4d:7b:4e:d9:ce","qui","csm1ptm","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"171","84:94:8c:a2:69:89","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"172","f0:f2:49:c9:da:e9","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"173","f0:f2:49:c6:88:39","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"174","0c:47:3d:10:db:79","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:11:56","37.1408","-8.53959"
"175","9c:97:26:4b:73:fd","qui","MEO-RIBEIRO","0","20-07-2017 at 09:12:17","37.1396","-8.53866"
"176","9e:97:26:4b:73:fe","qui","MEO-WiFi","0","20-07-2017 at 09:12:17","37.1396","-8.53866"
"177","84:94:8c:a8:e8:68","qui","NOS-E860","0","20-07-2017 at 09:12:17","37.1396","-8.53866"
"178","84:94:8c:a8:e8:69","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:12:17","37.1396","-8.53866"
"179","6c:c2:17:55:d0:5e","qui","HP-Print-5E-Officejet Pro 8610","0","20-07-2017 at 09:12:39","37.1393","-8.53864"
"180","9c:97:26:d6:2d:25","qui","MEO-D62D25","0","20-07-2017 at 09:12:39","37.1393","-8.53864"
"181","9e:97:26:d6:2d:26","qui","MEO-WiFi","0","20-07-2017 at 09:12:39","37.1393","-8.53864"
"182","e0:b9:e5:da:be:cf","qui","","0","20-07-2017 at 09:12:39","37.1393","-8.53864"
"183","78:8d:f7:1f:42:39","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:12:17","37.1396","-8.53866"
"184","84:94:8c:69:02:f8","qui","ZON-02F0","0","20-07-2017 at 09:12:39","37.1393","-8.53864"
"185","f0:f2:49:12:1f:09","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:12:17","37.1396","-8.53866"
"186","00:05:ca:dd:b0:a9","qui","""NOS_WIFI_Fon""","1","20-07-2017 at 09:12:39","37.1393","-8.53864"
"187","36:69:87:b6:17:91","qui","MEO-B61791","0","20-07-2017 at 09:12:39","37.1393","-8.53864"
"188","84:94:8c:69:02:f9","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:12:39","37.1393","-8.53864"
"189","00:26:5b:37:7e:d8","qui","ZON-7ED0","0","20-07-2017 at 09:12:39","37.1393","-8.53864"
"190","58:98:35:7b:13:8d","qui","MEO-7B138D","0","20-07-2017 at 09:12:39","37.1393","-8.53864"
"191","18:a6:f7:7e:62:ed","qui","ZON-7ED0","0","20-07-2017 at 09:12:39","37.1393","-8.53864"
"192","00:26:5b:37:7e:d9","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:12:39","37.1393","-8.53864"
"193","f2:9f:c2:b5:64:8e","qui","AudicaoActiva IN","0","20-07-2017 at 09:12:59","37.1376","-8.53881"
"194","e8:74:e6:5a:e9:62","qui","ADSLPT-AB21285","0","20-07-2017 at 09:17:51","37.137","-8.53881"
"195","00:1d:1c:f3:ef:0c","qui","Vodafone-003665","0","20-07-2017 at 09:12:59","37.1376","-8.53881"
"196","58:98:35:b8:fa:03","qui","MEO-B8FA03","0","20-07-2017 at 09:12:59","37.1376","-8.53881"
"197","c4:6e:1f:a2:47:20","qui","Pipoca-wireless ","0","20-07-2017 at 09:17:51","37.137","-8.53881"
"198","02:9f:c2:b5:64:8e","qui","AA_Guest","0","20-07-2017 at 09:12:59","37.1376","-8.53881"
"199","84:94:8c:f1:50:d9","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:16:49","37.1363","-8.54012"
"200","bc:4d:fb:52:f9:98","qui","NOS-F990","0","20-07-2017 at 09:13:19","37.1375","-8.53973"
"201","80:13:82:55:d0:03","qui","NOS_Internet_D003","0","20-07-2017 at 09:12:59","37.1376","-8.53881"
"202","9c:97:26:ce:2a:4f","qui","Vodafone-CE2A4F","0","20-07-2017 at 09:13:19","37.1375","-8.53973"
"203","bc:4d:fb:52:f9:99","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:13:19","37.1375","-8.53973"
"204","9c:97:26:05:1b:2a","qui","Vodafone-051B2A","0","20-07-2017 at 09:13:19","37.1375","-8.53973"
"205","bc:4d:fb:4e:dd:48","qui","NOS-DD40","0","20-07-2017 at 09:13:19","37.1375","-8.53973"
"206","bc:4d:fb:4e:dd:49","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:13:20","37.1375","-8.53973"
"207","30:91:8f:07:c3:63","qui","Vodafone-07C363","0","20-07-2017 at 09:13:20","37.1375","-8.53973"
"208","84:94:8c:a9:d4:09","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:13:20","37.1375","-8.53973"
"209","30:91:8f:36:7c:91","qui","RES","0","20-07-2017 at 09:16:28","37.1363","-8.54012"
"210","00:1d:aa:de:11:18","qui","SWORK","0","20-07-2017 at 09:13:20","37.1375","-8.53973"
"211","00:05:ca:66:9a:88","qui","ZON-9A80","0","20-07-2017 at 09:13:20","37.1375","-8.53973"
"212","90:cd:b6:d5:56:c3","qui","PS4-28CBD9E9BA4E","0","20-07-2017 at 09:13:20","37.1375","-8.53973"
"213","9c:97:26:89:d7:2b","qui","MEO-89D72B","0","20-07-2017 at 09:16:49","37.1363","-8.54012"
"214","00:15:6d:fc:d5:97","qui","Portimonense","0","20-07-2017 at 10:03:24","37.137","-8.5386"
"215","00:05:ca:66:9a:89","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:13:20","37.1375","-8.53973"
"216","fc:15:b4:a7:2c:8c","qui","HP-Print-8C-Officejet Pro 8600","0","20-07-2017 at 09:13:40","37.1367","-8.5403"
"217","00:15:6d:b0:aa:41","qui","Portimonense","0","20-07-2017 at 23:50:15","37.1406","-8.54618"
"218","a8:4e:3f:33:1c:c9","qui","NOS_WIFI_Fon","1","20-07-2017 at 09:16:27","37.1363","-8.54012"
"219","00:05:ca:a2:21:88","qui","ARADE SEGUROS","0","20-07-2017 at 09:16:07","37.1363","-8.54058"
"220","a8:4e:3f:33:1c:c8","qui","easygest","0","20-07-2017 at 09:16:28","37.1363","-8.54012"
"221","9c:97:26:4c:e3:a1","qui","Borges","0","20-07-2017 at 09:15:47","37.1363","-8.54054"
"222","00:05:ca:a2:21:89","qui","NOS_WIFI_Fon","0","20-07-2017 at 09:16:07","37.1363","-8.54058"
"223","9e:97:26:4c:e3:a2","qui","MEO-WiFi","0","20-07-2017 at 09:15:47","37.1363","-8.54054"
"224","c4:ea:1d:53:62:b5","qui","MEO-5362B5","0","20-07-2017 at 09:15:47","37.1363","-8.54054"
"225","c6:ea:1d:53:62:b6","qui","MEO-WiFi","0","20-07-2017 at 09:15:47","37.1363","-8.54054"
"226","5c:f9:6a:22:e2:9c","qui","World Wide Design Net","0","20-07-2017 at 09:14:03","37.1351","-8.54252"
"227","bc:14:01:ac:8a:f8","qui","ZON-8AF0","0","20-07-2017 at 09:14:03","37.1351","-8.54252"
"228","5e:f9:6a:22:e2:9e","qui","WWD Int","0","20-07-2017 at 09:14:03","37.1351","-8.54252"
"229","5e:f9:6a:22:e2:9d","qui","WWD","0","20-07-2017 at 09:14:03","37.1351","-8.54252"
"230","00:26:5b:48:1b:c9","qui","NOS_WIFI_Fon","1","20-07-2017 at 09:15:26","37.1354","-8.54147"
