"_id","bssid","dayoftheweek","ssid","attractiveness","dateTime","latitude","longitude"
"74","58:98:35:7f:4e:5d","qua","MEO-7F4E5D","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"75","9e:97:26:de:ba:64","qua","MEO-WiFi","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"76","00:05:ca:a6:2c:c9","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:17:03","37.1403","-8.54549"
"77","5a:98:35:7c:7d:f6","qua","MEO-WiFi","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"78","a8:4e:3f:2c:b5:99","qua","NOS_WIFI_Fon","1","19-07-2017 at 09:17:44","37.1403","-8.54549"
"79","84:94:8c:09:38:58","qua","ZON-3850","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"80","9c:97:26:9e:68:67","qua","MEO-9E6867","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"81","e8:de:27:fa:e1:18","qua","Bernardes-Casa","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"82","28:80:23:ee:46:9a","qua","HP-Print-9A-ENVY 4500 series","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"83","00:05:ca:cb:6e:08","qua","ZON-6E00","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"84","58:98:35:b9:d3:45","qua","MEO-CARRILHO","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"85","c0:d9:62:08:32:75","qua","Nuno Santos","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"86","30:91:8f:03:7f:1f","qua","Vodafone-037F1F","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"87","c4:ea:1d:18:6a:9f","qua","MEO-186A9F","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"88","84:94:8c:09:38:59","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"89","9e:97:26:9e:68:68","qua","MEO-WiFi","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"90","c2:d9:62:08:32:76","qua","MEO-WiFi","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"91","c6:ea:1d:18:6a:a0","qua","MEO-WiFi","0","19-07-2017 at 09:17:23","37.1403","-8.54549"
"92","a8:4e:3f:2c:b5:98","qua","NOS-B590","0","19-07-2017 at 09:17:44","37.1403","-8.54549"
"93","f8:1a:67:e1:b5:78","qua","TP-LINK_E1B578","0","19-07-2017 at 09:17:44","37.1403","-8.54549"
"94","a8:4e:3f:2f:76:28","qua","NOS-7620","0","19-07-2017 at 09:17:24","37.1403","-8.54549"
"95","68:b6:fc:b0:56:58","qua","ZON-5650","0","19-07-2017 at 09:17:44","37.1403","-8.54549"
"96","a8:4e:3f:2f:76:29","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:17:24","37.1403","-8.54549"
"97","c4:49:bb:73:6d:6a","qua","WiFi Hotspot 0377","0","19-07-2017 at 09:17:44","37.1403","-8.54549"
"98","06:18:d6:9b:74:21","qua","CMOPC","0","19-07-2017 at 09:17:44","37.1403","-8.54549"
"99","26:18:d6:9b:74:21","qua","CMP User","0","19-07-2017 at 09:17:44","37.1403","-8.54549"
"100","1c:ab:c0:d1:85:29","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:17:44","37.1403","-8.54549"
"101","00:1f:9f:3f:5b:0f","qua","ThomsonF85FE5","0","19-07-2017 at 09:17:44","37.1403","-8.54549"
"102","84:94:8c:a7:b0:69","qua","NOS_WIFI_Fon","1","19-07-2017 at 09:18:04","37.1406","-8.54618"
"103","84:94:8c:a7:b0:68","qua","sucesso","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"104","b0:89:00:a5:97:84","qua","NOS-Internet-Movel-9784","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"105","f0:84:2f:79:f6:72","qua","ADSLPT-AB51189","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"106","84:94:8c:f0:75:68","qua","NOS-7560","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"107","bc:4d:fb:4f:1c:e8","qua","NOS-1CE0","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"108","30:91:8f:02:96:67","qua","Vodafone-029667","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"109","3c:fa:43:e3:24:5b","qua","NOS_Internet_245B","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"110","e0:b9:e5:68:d5:f3","qua","MEO-68D5F3","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"111","84:94:8c:f0:75:69","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"112","bc:4d:fb:4f:1c:e9","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"113","e2:b9:e5:68:d5:f4","qua","MEO-WiFi","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"114","84:94:8c:04:c7:f9","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"115","00:05:ca:6e:e1:f8","qua","ZON-E1F0","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"116","0c:47:3d:13:26:d8","qua","ZON-26D0","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"117","f0:f2:49:4e:45:d8","qua","NOS-45D0","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"118","00:05:ca:6e:e1:f9","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"119","f0:f2:49:4e:45:d9","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:18:04","37.1406","-8.54618"
"120","58:6d:8f:a5:66:d2","qua","linksys-convidado","0","19-07-2017 at 09:18:24","37.14","-8.53909"
"121","24:ec:99:eb:5c:3a","qua","Cabovisao-0CE1","0","19-07-2017 at 09:18:24","37.14","-8.53909"
"122","9c:97:26:d6:2d:25","qua","MEO-D62D25","0","19-07-2017 at 09:18:24","37.14","-8.53909"
"123","f0:f2:49:4d:33:18","qua","NOS-3310","0","19-07-2017 at 09:18:24","37.14","-8.53909"
"124","9e:97:26:d6:2d:26","qua","MEO-WiFi","0","19-07-2017 at 09:18:24","37.14","-8.53909"
"125","f0:f2:49:4d:33:19","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:18:24","37.14","-8.53909"
"126","e0:b9:e5:da:be:cf","qua","Unknown","0","19-07-2017 at 09:18:24","37.14","-8.53909"
"127","6c:c2:17:55:d0:5e","qua","HP-Print-5E-Officejet Pro 8610","0","19-07-2017 at 09:18:24","37.14","-8.53909"
"128","36:69:87:b6:17:91","qua","MEO-B61791","0","19-07-2017 at 09:18:44","37.14","-8.53909"
"129","a8:4e:3f:1a:56:c8","qua","FRANCA","0","19-07-2017 at 09:18:24","37.14","-8.53909"
"130","84:94:8c:69:02:f8","qua","ZON-02F0","0","19-07-2017 at 09:18:24","37.14","-8.53909"
"131","a8:4e:3f:1a:56:c9","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:18:24","37.14","-8.53909"
"132","84:94:8c:69:02:f9","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:18:24","37.14","-8.53909"
"133","1c:ab:c0:da:74:69","qua","NOS_WIFI_Fon","1","19-07-2017 at 09:19:05","37.1346","-8.54014"
"134","00:05:ca:dd:b0:a9","qua","NOS_WIFI_Fon","1","19-07-2017 at 09:19:05","37.1346","-8.54014"
"135","1c:ab:c0:da:74:68","qua","NOS-7460","0","19-07-2017 at 09:19:05","37.1346","-8.54014"
"136","a4:b1:e9:ef:34:0c","qua","MEO-EF340C","0","19-07-2017 at 09:18:44","37.14","-8.53909"
"137","f0:f2:49:0f:90:28","qua","NOS-9020","0","19-07-2017 at 09:19:05","37.1346","-8.54014"
"138","9e:97:26:f1:b0:14","qua","MEO-WiFi","0","19-07-2017 at 09:18:45","37.14","-8.53909"
"139","f0:f2:49:0f:90:29","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:19:05","37.1346","-8.54014"
"140","84:94:8c:aa:33:08","qua","NOS-3300","0","19-07-2017 at 09:18:45","37.14","-8.53909"
"141","e0:b9:e5:b9:88:71","qua","MEO-B98871","0","19-07-2017 at 09:19:05","37.1346","-8.54014"
"142","58:98:35:7c:82:cd","qua","Casa-Meo","0","19-07-2017 at 09:18:45","37.14","-8.53909"
"143","c4:ea:1d:48:9d:eb","qua","MEO-489DEB","0","19-07-2017 at 09:18:45","37.14","-8.53909"
"144","00:26:5b:53:0a:18","qua","ZON-0A10","0","19-07-2017 at 09:18:45","37.14","-8.53909"
"145","84:94:8c:aa:33:09","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:18:45","37.14","-8.53909"
"146","e2:b9:e5:b9:88:72","qua","MEO-WiFi","0","19-07-2017 at 09:19:05","37.1346","-8.54014"
"147","c6:ea:1d:48:9d:ec","qua","MEO-WiFi","0","19-07-2017 at 09:18:45","37.14","-8.53909"
"148","00:26:5b:53:0a:19","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:18:45","37.14","-8.53909"
"149","9c:97:26:23:54:7d","qua","Vodafone-23547D","0","19-07-2017 at 09:19:05","37.1346","-8.54014"
"150","00:24:17:4b:67:7f","qua","Thomson8252CC","0","19-07-2017 at 09:19:05","37.1346","-8.54014"
"151","a8:4e:3f:33:f2:88","qua","NOS-F280","0","19-07-2017 at 09:19:05","37.1346","-8.54014"
"152","e4:8d:8c:d7:02:79","qua","CLINICALUCIOFARIA","0","19-07-2017 at 09:19:05","37.1346","-8.54014"
"153","a8:4e:3f:33:f2:89","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:19:05","37.1346","-8.54014"
"154","00:26:5b:37:7e:d9","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:19:05","37.1346","-8.54014"
"155","f2:9f:c2:b5:64:8e","qua","AudicaoActiva IN","0","19-07-2017 at 18:56:40","37.1376","-8.53848"
"156","00:1d:1c:f3:ef:0c","qua","Vodafone-003665","0","19-07-2017 at 18:56:40","37.1376","-8.53848"
"157","00:05:ca:66:1d:48","qua","ZON-1D40","0","19-07-2017 at 09:19:05","37.1346","-8.54014"
"158","bc:14:01:8e:e0:b8","qua","ZON-E0B0","0","19-07-2017 at 09:19:05","37.1346","-8.54014"
"159","9c:97:26:f1:22:81","qua","MEO-F12281","0","19-07-2017 at 09:19:46","37.1367","-8.53999"
"160","f0:9f:c2:a7:35:db","qua","EUROALICERCE WI-FI","0","19-07-2017 at 09:19:46","37.1367","-8.53999"
"161","e8:74:e6:5a:e9:62","qua","ADSLPT-AB21285","0","19-07-2017 at 18:53:26","37.1381","-8.53932"
"162","02:9f:c2:b5:64:8e","qua","AA_Guest","0","19-07-2017 at 18:56:40","37.1376","-8.53848"
"163","00:05:ca:66:1d:49","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:19:05","37.1346","-8.54014"
"164","bc:14:01:8e:e0:b9","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:19:05","37.1346","-8.54014"
"165","bc:4d:fb:4e:dd:49","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:19:25","37.1367","-8.53999"
"166","9c:97:26:05:1b:2a","qua","Vodafone-051B2A","0","19-07-2017 at 09:19:46","37.1367","-8.53999"
"167","a8:4e:3f:30:87:d8","qua","NOS-87D0","0","19-07-2017 at 09:19:26","37.1367","-8.53999"
"168","bc:4d:fb:4e:dd:48","qua","NOS-DD40","0","19-07-2017 at 09:19:26","37.1367","-8.53999"
"169","a8:4e:3f:30:87:d9","qua","NOS_WIFI_Fon","0","19-07-2017 at 18:57:41","37.1371","-8.54018"
"170","f0:f2:49:c9:bd:d9","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:19:46","37.1367","-8.53999"
"171","30:91:8f:36:7c:91","qua","RES","0","19-07-2017 at 13:11:26","37.1367","-8.53952"
"172","9c:97:26:89:d7:2b","qua","MEO-89D72B","0","19-07-2017 at 13:59:14","37.1366","-8.53979"
"173","a8:4e:3f:33:1c:c8","qua","easygest","0","19-07-2017 at 13:59:34","37.1367","-8.53954"
"174","c4:ea:1d:50:7d:9d","qua","MEO-507D9D","0","19-07-2017 at 09:19:46","37.1367","-8.53999"
"175","fc:15:b4:a7:2c:8c","qua","HP-Print-8C-Officejet Pro 8600","0","19-07-2017 at 13:11:06","37.1367","-8.53952"
"176","a8:4e:3f:33:1c:c9","qua","NOS_WIFI_Fon","0","19-07-2017 at 13:59:54","37.1372","-8.53916"
"177","c6:ea:1d:50:7d:9e","qua","MEO-WiFi","0","19-07-2017 at 09:19:46","37.1367","-8.53999"
"178","c4:ea:1d:53:62:b5","qua","MEO-5362B5","0","19-07-2017 at 13:58:30","37.1364","-8.54037"
"179","c6:ea:1d:53:62:b6","qua","MEO-WiFi","0","19-07-2017 at 13:58:51","37.1365","-8.53986"
"180","00:26:5b:48:1b:c9","qua","NOS_WIFI_Fon","1","19-07-2017 at 19:02:08","37.1354","-8.54134"
"181","00:26:5b:48:1b:c8","qua","ZON-1BC0","0","19-07-2017 at 19:02:08","37.1354","-8.54134"
"182","bc:14:01:a8:2a:78","qua","ZON-2A70","0","19-07-2017 at 19:02:08","37.1354","-8.54134"
"183","00:fc:8d:6c:ea:68","qua","NOS-EA60","0","19-07-2017 at 19:02:08","37.1354","-8.54134"
"184","00:25:86:c6:17:4e","qua","Fixtecnic 2","0","19-07-2017 at 19:02:08","37.1354","-8.54134"
"185","84:16:f9:ff:06:06","qua","TP-LINK_FF0606","0","19-07-2017 at 19:01:48","37.1354","-8.54154"
"186","bc:14:01:a8:2a:79","qua","NOS_WIFI_Fon","0","19-07-2017 at 19:01:48","37.1354","-8.54154"
"187","84:94:8c:9e:e3:78","qua","ZON-E370","0","19-07-2017 at 19:01:08","37.1354","-8.54137"
"188","f0:f2:49:c5:c6:18","qua","NOS-C610","0","19-07-2017 at 19:01:48","37.1354","-8.54154"
"189","a4:71:74:48:a1:f4","qua","MEO-48A1F4","0","19-07-2017 at 13:57:03","37.1353","-8.54153"
"190","a4:b1:e9:d2:bf:11","qua","Henrique","0","19-07-2017 at 19:01:48","37.1354","-8.54154"
"191","84:94:8c:9e:e3:79","qua","NOS_WIFI_Fon","0","19-07-2017 at 19:00:48","37.1356","-8.54138"
"192","c0:ac:54:f8:6a:48","qua","Cabovisao-6F4E","0","19-07-2017 at 19:01:48","37.1354","-8.54154"
"193","1c:ab:c0:f7:86:18","qua","NOS-8610","0","19-07-2017 at 09:20:47","37.1356","-8.54158"
"194","b4:ee:b4:36:f2:72","qua","Cabovisao-BA7B","0","19-07-2017 at 19:01:48","37.1354","-8.54154"
"195","1c:ab:c0:f7:86:19","qua","NOS_WIFI_Fon","0","19-07-2017 at 09:20:47","37.1356","-8.54158"
"196","ec:8e:b5:b9:4e:41","qua","DIRECT-40-HP OfficeJet 4650","0","19-07-2017 at 13:58:09","37.136","-8.54066"
"197","00:15:6d:b0:aa:41","qua","Portimonense","0","19-07-2017 at 18:57:41","37.1371","-8.54018"
"198","00:26:5b:49:64:09","qua","NOS_WIFI_Fon","0","19-07-2017 at 13:58:51","37.1365","-8.53986"
"199","00:05:ca:8c:4a:98","qua","ZON","0","19-07-2017 at 13:58:09","37.136","-8.54066"
"200","00:15:6d:fc:d5:97","qua","Portimonense","0","19-07-2017 at 19:02:08","37.1354","-8.54134"
"201","30:91:8f:eb:14:6f","qua","MEO-EB146F","0","19-07-2017 at 13:58:30","37.1364","-8.54037"
"202","00:05:ca:7a:fc:28","qua","ZON-FC20","0","19-07-2017 at 13:58:51","37.1365","-8.53986"
"203","2c:44:fd:d3:e3:66","qua","HP-Print-66-Officejet 6700","0","19-07-2017 at 13:58:30","37.1364","-8.54037"
"204","fc:3f:db:26:0b:6f","qua","HP-Print-6F-Officejet Pro 8620","0","19-07-2017 at 13:58:10","37.136","-8.54066"
"205","f0:f2:49:97:c0:28","qua","NOS-C020","0","19-07-2017 at 13:58:51","37.1365","-8.53986"
"206","60:e3:27:ff:87:04","qua","Casaptm","0","19-07-2017 at 09:21:27","37.1356","-8.54158"
"207","00:05:ca:7a:fc:29","qua","NOS_WIFI_Fon","0","19-07-2017 at 13:58:51","37.1365","-8.53986"
"208","00:90:0e:01:f8:82","qua","ZyXEL","0","19-07-2017 at 13:58:30","37.1364","-8.54037"
"209","00:05:ca:a2:21:88","qua","ARADE SEGUROS","0","19-07-2017 at 13:58:51","37.1365","-8.53986"
"210","0c:47:3d:0b:b9:b8","qua","ZON-B9B0","0","19-07-2017 at 13:58:09","37.136","-8.54066"
"211","9c:97:26:28:60:d3","qua","Vodafone-2860D3","0","19-07-2017 at 13:58:30","37.1364","-8.54037"
"212","00:26:5b:bc:f9:08","qua","ZON-F900","0","19-07-2017 at 13:58:10","37.136","-8.54066"
"213","00:05:ca:a2:21:89","qua","NOS_WIFI_Fon","0","19-07-2017 at 18:57:41","37.1371","-8.54018"
"214","0c:47:3d:0b:b9:b9","qua","NOS_WIFI_Fon","0","19-07-2017 at 13:58:09","37.136","-8.54066"
"215","00:26:5b:bc:f9:09","qua","NOS_WIFI_Fon","0","19-07-2017 at 13:11:47","37.1365","-8.54036"
"216","08:76:ff:88:4c:90","qua","MEO-884C90","0","19-07-2017 at 13:59:54","37.1372","-8.53916"
"217","f0:f2:49:d8:ff:69","qua","NOS_WIFI_Fon","0","19-07-2017 at 13:59:54","37.1372","-8.53916"
"218","00:1f:9f:3e:e2:0b","qua","ThomsonE31AA2","0","19-07-2017 at 18:55:40","37.1379","-8.53726"
"219","bc:14:01:a5:e7:a8","qua","ZON-E7A0","0","19-07-2017 at 14:04:12","37.1403","-8.54549"
"220","a4:b1:e9:d9:68:73","qua","SANTANA","0","19-07-2017 at 09:22:28","37.1356","-8.54158"
"221","a8:4e:3f:2b:ca:68","qua","NOS-CA60","0","19-07-2017 at 17:43:16","37.1379","-8.53726"
"222","58:98:35:38:74:ff","qua","AMORADS","0","19-07-2017 at 13:59:54","37.1372","-8.53916"
"223","00:26:5b:0b:93:d8","qua","ZON-93D0","0","19-07-2017 at 13:10:46","37.1368","-8.53928"
"224","22:27:22:cf:a4:a0","qua","CMP User","0","19-07-2017 at 18:55:39","37.1379","-8.53726"
"225","84:94:8c:f1:50:d8","qua","NOS-50D0","0","19-07-2017 at 18:57:00","37.1374","-8.53933"
"226","a8:4e:3f:2b:ca:69","qua","NOS_WIFI_Fon","0","19-07-2017 at 17:43:16","37.1379","-8.53726"
"227","bc:14:01:a5:e7:a9","qua","NOS_WIFI_Fon","0","19-07-2017 at 14:04:12","37.1403","-8.54549"
"228","00:26:5b:0b:93:d9","qua","NOS_WIFI_Fon","0","19-07-2017 at 13:10:46","37.1368","-8.53928"
"229","a4:b1:e9:4b:9c:15","qua","Vodafone-4B9C15","0","19-07-2017 at 09:22:48","37.1383","-8.54584"
"230","d0:5b:a8:31:95:14","qua","VodafoneMobileWiFi-319514","0","19-07-2017 at 13:59:54","37.1372","-8.53916"
