latitude,longitude
37.1326,-8.57109
37.1326,-8.57109
37.1326,-8.57109
37.1326,-8.57109
37.1326,-8.57108
37.1326,-8.57108
37.1326,-8.57097
37.1326,-8.57109
37.1326,-8.57108
37.1326,-8.57109
37.1326,-8.57109
37.1327,-8.57104
37.1327,-8.57104
37.1326,-8.57108
37.1328,-8.571
37.1328,-8.571
37.1328,-8.57125
37.1329,-8.5715
37.1466,-8.54837
37.1466,-8.54837
37.1328,-8.571
37.1213,-8.58899
37.1245,-8.58897
37.1245,-8.58897
37.1213,-8.58899
37.1245,-8.58897
37.1328,-8.571
37.1213,-8.58899
37.1213,-8.58899
37.1213,-8.58899
37.1213,-8.58899
37.1356,-8.54985
37.1213,-8.58899
37.1213,-8.58899
37.1213,-8.58899
37.1213,-8.58899
37.1213,-8.58899
37.1213,-8.58898
37.133,-8.57226
37.1213,-8.58898
37.1213,-8.58898
37.1213,-8.58898
37.133,-8.57226
37.1213,-8.58898
37.1213,-8.58898
37.1213,-8.58898
37.1213,-8.58898
37.1228,-8.58935
37.1214,-8.58893
37.1327,-8.57143
37.1327,-8.57143
37.133,-8.57226
37.1332,-8.57301
37.1326,-8.57109
37.1326,-8.57109
37.1328,-8.5712
37.1327,-8.57104
37.1466,-8.54837
37.1356,-8.54985
37.1356,-8.54985
37.1479,-8.54667
37.1475,-8.54498
37.1356,-8.54985
37.1479,-8.54667
37.1479,-8.54667
37.1475,-8.54498
37.1475,-8.54498
37.1475,-8.54498
37.1356,-8.54985
37.1356,-8.54985
37.1475,-8.54498
37.1475,-8.54498
37.1475,-8.54498
37.1475,-8.54498
37.1356,-8.54985
37.1475,-8.54498
37.1475,-8.54498
37.1479,-8.54667
37.1475,-8.54498
37.1479,-8.54667
37.1475,-8.54498
37.1475,-8.54498
37.1356,-8.54985
37.1356,-8.54985
37.1475,-8.54498
37.1356,-8.54985
37.1479,-8.54667
37.1475,-8.54498
37.1356,-8.54985
37.1475,-8.54498
37.1356,-8.54985
37.1356,-8.54985
37.1475,-8.54498
37.1475,-8.54498
37.1356,-8.54985
37.1475,-8.54498
37.1479,-8.54667
37.1356,-8.54985
37.1356,-8.54985
37.1356,-8.54985
37.1475,-8.54498
37.1479,-8.54667
37.1356,-8.54985
37.1356,-8.54985
37.1356,-8.54985
37.1356,-8.54985
37.1356,-8.54985
37.1356,-8.54985
37.1475,-8.54498
37.1475,-8.54498
37.1326,-8.57168
37.1475,-8.54498
37.1475,-8.54498
37.1475,-8.54498
37.1475,-8.54498
37.1475,-8.54498
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1467,-8.54331
37.1471,-8.54351
37.1471,-8.54351
37.1467,-8.54331
37.1467,-8.54331
37.1471,-8.54351
37.1471,-8.54351
37.1467,-8.54331
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.147,-8.54293
37.1471,-8.54351
37.147,-8.54293
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.147,-8.54293
37.1471,-8.54351
37.147,-8.54293
37.1471,-8.54351
37.147,-8.54293
37.147,-8.54293
37.147,-8.54287
37.147,-8.54293
37.147,-8.54293
37.1471,-8.54351
37.147,-8.54293
37.147,-8.54293
37.147,-8.54293
37.147,-8.54293
37.147,-8.54293
37.147,-8.54293
37.147,-8.54293
37.147,-8.54293
37.147,-8.54293
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
37.1471,-8.54351
