latitude,longitude
37.2028,-8.58988
37.2033,-8.59041
37.2028,-8.58988
37.2033,-8.59049
37.1549,-8.56022
37.1521,-8.55607
37.1521,-8.55607
37.1521,-8.55607
37.1521,-8.55607
37.1521,-8.55607
37.155,-8.56015
37.1549,-8.56018
37.1549,-8.56026
37.1549,-8.56018
37.1533,-8.55937
37.1521,-8.55607
37.1549,-8.56023
37.1521,-8.55607
37.1549,-8.56027
37.1549,-8.56027
37.1533,-8.55937
37.1521,-8.55607
37.1521,-8.55607
37.1512,-8.55265
37.1512,-8.55265
37.1512,-8.55265
37.1512,-8.55265
37.1512,-8.55265
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.151,-8.55183
37.1487,-8.54815
37.1487,-8.54815
37.1487,-8.54815
37.1487,-8.54815
37.1487,-8.54815
37.1487,-8.54815
37.1487,-8.54815
37.1487,-8.54815
37.1487,-8.54815
37.1487,-8.54815
37.1483,-8.54751
37.1483,-8.54751
37.1483,-8.54751
37.1483,-8.54751
37.1483,-8.54751
37.1483,-8.54751
37.1483,-8.54751
37.1483,-8.54751
37.1483,-8.54751
37.1483,-8.54751
37.1475,-8.546
37.1475,-8.546
37.1475,-8.546
37.1475,-8.546
37.1483,-8.54631
37.1475,-8.546
37.1483,-8.54631
37.1475,-8.546
37.1483,-8.54631
37.1483,-8.54631
37.1483,-8.54631
37.1483,-8.54631
37.1483,-8.54631
37.1483,-8.54631
37.1483,-8.54631
37.1483,-8.54631
37.1483,-8.54631
37.1483,-8.54631
37.1483,-8.54631
