latitude,longitude
37.1324,-8.56847
37.1324,-8.56847
37.1326,-8.57097
37.1326,-8.57097
37.1324,-8.56847
37.1324,-8.56847
37.1324,-8.56847
37.1324,-8.56847
37.1326,-8.57096
37.1324,-8.56847
37.1332,-8.57301
37.1324,-8.56847
37.1324,-8.56847
37.1324,-8.56847
37.1324,-8.56847
37.137,-8.53734
37.137,-8.53734
37.137,-8.53734
37.137,-8.53734
37.137,-8.53734
37.137,-8.53734
37.137,-8.53734
37.137,-8.53734
37.137,-8.53734
37.137,-8.53734
37.1368,-8.53753
37.1372,-8.53735
37.1407,-8.52968
37.1349,-8.53871
37.1349,-8.53871
37.1407,-8.52968
37.1368,-8.53692
37.1349,-8.53871
37.1368,-8.53753
37.1349,-8.53871
37.1407,-8.52968
37.1318,-8.57149
37.1404,-8.53579
37.1368,-8.53753
37.1368,-8.53753
37.1372,-8.53735
37.1407,-8.52968
37.1407,-8.52968
37.1368,-8.53753
37.1407,-8.52968
37.1349,-8.53871
37.1407,-8.52968
37.1404,-8.52876
37.1404,-8.53579
37.1318,-8.57149
37.1368,-8.53753
37.1407,-8.52968
37.1368,-8.53753
37.1359,-8.53709
37.1359,-8.53709
37.1368,-8.53753
37.1359,-8.53709
37.1359,-8.53709
37.1359,-8.53709
37.1359,-8.53709
37.1359,-8.53709
37.1359,-8.53709
37.1359,-8.53709
37.1359,-8.53709
37.1354,-8.5372
37.1372,-8.53735
37.1354,-8.5372
37.1354,-8.5372
37.1354,-8.5372
37.1354,-8.5372
37.1356,-8.53747
37.1357,-8.53644
37.1357,-8.53644
37.1357,-8.53644
37.1357,-8.53644
37.1404,-8.52876
37.1367,-8.53868
37.1357,-8.53644
37.136,-8.53653
37.136,-8.53653
37.1404,-8.52876
37.1372,-8.53856
37.136,-8.53653
37.1357,-8.53644
37.1357,-8.53644
37.1357,-8.53644
37.1354,-8.5372
37.1366,-8.53864
37.1373,-8.53851
37.1404,-8.52876
37.1407,-8.52801
37.1368,-8.53851
37.1404,-8.52876
37.1368,-8.53851
37.141,-8.52725
37.1404,-8.52876
37.1404,-8.52876
37.1407,-8.52801
37.1373,-8.53851
37.1407,-8.52801
37.1368,-8.53851
37.1404,-8.52876
37.1404,-8.52876
37.1404,-8.52876
37.141,-8.52725
37.1404,-8.52876
37.1368,-8.53851
37.1367,-8.53845
37.1404,-8.52876
37.1354,-8.5372
37.1368,-8.53851
37.1369,-8.53852
37.1404,-8.52876
37.1404,-8.52716
37.1404,-8.52876
37.1404,-8.52876
37.1368,-8.53784
37.1404,-8.52876
37.1404,-8.52876
37.1354,-8.5372
37.1368,-8.53784
37.1368,-8.53753
37.1368,-8.53753
37.1349,-8.53871
37.1372,-8.53735
37.1371,-8.53802
37.1368,-8.53753
37.1361,-8.53732
37.1366,-8.53742
37.1368,-8.53753
37.1372,-8.53735
37.1361,-8.53732
37.1372,-8.53735
37.1366,-8.53742
37.1372,-8.53735
37.1372,-8.53735
